CSTRAT,ELAB,MEMO,READING,ESCS,GENDER,IMMIGR
-0.2945,-0.2743,-0.2055,367.07,-1.6469,1,1
-0.2945,-1.0185,-0.2055,516.98,0.284,1,0
-0.2945,-0.6208,-0.2055,387.57,-2.2833,1,1
-1.0786,0.0385,-0.9276,450.27,0.2128,0,1
-1.0786,1.1676,-0.9276,491.07,-1.7603,0,1
1.1341,0.0385,0.9843,580.62,-0.8973,0,1
-0.8077,-1.0185,-0.2055,383.41,-0.4619,0,1
1.1341,0.3277,0.1036,524.02,-0.5333,0,1
0.4861,0.6034,0.395,649.89,0.6299,0,0
-2.5423,-2.4098,-1.9702,462.37,-0.3583,0,1
-0.2945,-0.2743,-0.9276,446.5,-0.7073,0,0
0.2159,-1.5227,0.9843,584.15,-0.4145,0,1
-0.0411,0.6034,-0.9276,379.48,-1.9645,0,1
-0.2945,-1.0185,0.395,417.48,-0.5594,0,0
-0.8077,0.6034,1.7893,468.15,0.8661,0,0
0.4861,-0.6208,-0.5436,541.1,0.2539,0,1
2.504,2.7571,2.6934,473.2,-1.4471,0,0
-0.8077,-1.0185,-0.5436,482.34,-1.1932,0,1
-2.6763,-1.5706,9999,315.04,-1.5563,1,0
-0.2945,0.3277,0.395,477.57,-1.3744,1,0
-0.5485,-0.2743,0.6832,319.09,0.608,1,0
-0.2945,-0.6208,0.6832,476.14,-0.9369,1,0
2.504,1.9347,1.7893,443.26,0.2867,1,0
-3.4531,-2.4098,-3.0191,168.55,-1.1855,1,0
-1.0786,-0.2743,-0.5436,459.86,0.7663,1,0
-0.2945,0.8778,0.6832,409.87,-1.8409,0,0
0.4861,0.3277,-0.2055,411.72,-0.9713,1,0
-0.5485,0.6034,-0.5436,422.52,-0.026,1,0
0.7826,0.3277,0.6832,541.29,0.6658,1,0
1.0059,0.5117,1.0898,315.6,-0.5381,1,9999
-1.0786,-0.2743,-0.2055,374.99,-0.5053,0,0
-1.6827,0.8778,-0.9276,357.76,-0.6802,0,0
-1.0786,-0.2743,-0.5436,271.74,0.0016,0,0
-0.0411,0.3277,0.395,303.08,0.053,0,0
9999,9999,9999,432.87,9999,0,9999
-1.0786,-0.2743,-0.5436,299.56,0.0151,0,0
0.4861,0.6034,0.395,418.12,-0.311,0,0
-0.9688,-2.4098,-0.9276,380.6,0.5893,0,0
-0.5485,0.6034,-0.2055,261.56,0.0691,0,0
-3.4531,-2.4098,-3.0191,414.27,-2.2792,0,0
-0.5485,-1.0185,-0.5436,437.12,-0.9734,0,0
0.7826,0.8778,2.6934,482.34,-0.0984,0,0
2.504,2.7571,2.6934,466.3,-0.5647,0,0
-1.0786,-0.2743,-0.5436,378.04,0.1135,0,0
-0.2945,-1.0185,0.9843,274.78,-0.2677,0,0
0.7826,0.3277,-0.2055,529.15,-0.7867,0,0
-0.0411,0.6034,0.395,399.04,-1.0216,0,0
-0.8077,0.6034,-0.2055,367.3,-1.4243,0,0
-0.5485,0.0385,-0.9276,325.21,9999,0,0
-1.0786,-0.2743,-0.5436,310.78,0.8759,0,0
9999,9999,9999,328.5,9999,0,9999
0.2159,-1.5227,-0.9276,583.31,1.4268,1,0
-0.0411,0.8778,0.395,412.12,0.846,1,0
0.4861,2.7571,-0.2055,670.61,1.6908,1,0
1.6056,0.3277,0.6832,594.11,1.0776,1,0
2.504,1.9347,0.1036,622.31,0.2642,1,0
0.4861,0.3277,0.395,420.06,0.7726,1,0
0.2159,-0.2743,-1.3817,540.25,0.2245,1,0
0.4861,1.1676,-0.9276,604.36,-0.1545,1,0
0.2159,-0.2743,-0.9276,646.78,-0.3191,1,1
0.2159,0.6034,0.395,530.96,1.5792,1,9999
-0.5485,-0.2743,-1.3817,473.28,1.3971,1,0
0.4861,1.1676,-3.0191,666.24,1.4208,1,0
-0.0411,1.4986,-0.9276,549.28,1.9521,0,0
1.1341,1.1676,0.395,447.06,0.5588,0,0
-0.0411,-0.2743,-0.2055,613.01,1.7376,0,0
-0.8077,0.0385,-0.5436,441.21,1.4563,0,0
1.1341,0.8778,0.395,551.76,1.3476,0,0
-0.2945,0.3277,0.1036,451.31,1.0805,0,0
-0.5485,-1.5227,-0.9276,613.25,-0.0984,0,0
1.1341,0.3277,-0.5436,719.31,1.5264,0,0
-1.3664,-0.6208,-3.0191,501.58,0.3427,0,0
0.7826,-0.6208,-0.2055,552.08,1.5264,0,0
-0.8077,0.0385,0.1036,365.21,-0.3902,0,0
0.4861,0.6034,-0.5436,482.82,1.1403,0,0
-1.0786,-0.6208,-3.0191,543.5,1.6203,0,0
-0.0411,-0.2743,0.1036,485.78,0.5588,0,0
0.4861,0.6034,0.1036,659.99,1.5528,0,0
-0.0411,0.3277,0.395,577.74,0.8956,0,0
0.2159,0.8778,0.6832,317.19,0.9453,0,1
-0.0411,0.3277,1.7893,634.57,1.2624,0,0
1.1341,-1.5227,-0.2055,579.82,1.054,0,0
1.6056,-0.6208,1.3297,493.94,-0.9713,1,1
0.7826,0.0385,0.9843,559,1.2885,1,1
-1.0786,-0.2743,-0.5436,488.3,-0.2459,1,0
-1.0786,0.8778,-0.5436,441.35,-0.248,1,0
1.1341,-1.5227,1.3297,578.54,0.2773,1,0
0.4861,-0.2743,0.395,440.16,0.2539,1,1
-0.8077,-0.2743,-0.5436,514.59,-0.7601,1,1
-0.2945,-1.0185,0.6832,477.97,-0.7339,1,1
1.6056,0.6034,-0.9276,727.97,0.7605,1,0
0.4861,1.1676,1.3297,572.66,1.1139,1,0
0.2159,-0.2743,0.6832,710.97,-1.0863,1,1
0.4861,2.7571,0.6832,518.89,0.5788,0,1
2.504,2.7571,2.6934,456.2,0.5971,0,0
-0.0411,0.8778,0.1036,735.91,-0.7848,0,1
-1.0786,-0.2743,2.6934,463.5,-0.4435,0,0
-2.5423,-2.4098,-3.0191,465.58,-0.7576,0,0
-1.3664,-0.6208,-0.9276,471.27,0.0762,0,0
0.7826,0.8778,0.9843,535.73,0.3684,0,0
-0.8077,0.6034,0.1036,626.16,0.6915,0,0
-1.3664,-0.2743,-0.5436,465.58,0.1269,0,0
-0.0411,-0.2743,-0.9276,720.03,0.9548,0,0
1.1341,1.1676,-0.9276,653.81,0.6594,0,0
-3.4531,-2.4098,-3.0191,434.2,-1.7903,1,0
0.4861,-0.2743,0.6832,536.28,-0.5647,1,0
0.7826,1.4986,0.9843,611.91,0.318,1,0
1.1341,0.3277,0.1036,446.35,-0.0751,1,0
0.2159,0.8778,0.1036,422.28,-0.2413,1,0
-0.2945,-1.5227,0.1036,409.34,0.9125,1,0
0.4861,0.6034,0.1036,529.93,-0.5774,1,0
-3.4531,-2.4098,-3.0191,410.92,-1.3002,1,0
-1.0786,-1.0185,0.1036,495.05,-0.8657,1,0
0.7826,1.9347,0.6832,516.9,-0.1143,1,0
-0.0411,-0.6208,0.395,505.54,1.0548,1,0
1.1341,-1.0185,0.395,595.62,-0.2569,1,0
0.4861,1.1676,1.3297,539.38,-0.2264,1,0
0.4861,-0.2743,0.395,519.36,-0.827,1,0
1.1341,2.7571,0.9843,589.19,0.1283,1,0
-0.2945,-0.2743,0.6832,558.37,-0.9079,1,0
-0.0411,-1.0185,0.9843,442.25,-0.6587,0,0
-0.0411,0.6034,-0.2055,509.75,0.6116,0,0
0.2159,0.0385,0.395,313.18,-0.7164,0,0
0.2159,0.0385,0.395,378.68,-1.0526,0,0
0.4861,-1.5227,0.395,415.48,-0.3205,0,0
-1.0786,-0.2743,-0.9276,444.9,-0.4375,0,0
0.7826,0.6034,-0.5436,655.1,1.4499,0,0
-0.0411,0.3277,0.1036,474.32,0.4796,0,0
0.2159,-1.0185,0.9843,488.75,0.5429,0,0
0.7826,-1.5227,1.7893,568.68,-0.6703,0,0
-0.8077,1.4986,0.1036,475.2,0.0534,0,0
2.504,0.8778,-0.5436,533.88,0.2589,0,0
-2.5423,-1.0185,-0.9276,295.79,-1.1993,0,0
-0.2945,-1.5227,0.1036,477.61,-1.0731,0,0
1.6056,0.3277,1.3297,464.86,-0.4454,0,0
0.8463,-0.7589,1.5382,435.04,-1.0842,0,0
-0.5485,-1.0185,0.9843,388.46,-0.5755,0,0
0.4861,0.6034,0.1036,487.63,0.3417,0,0
0.7826,0.0385,1.3297,486.59,0.3439,0,0
1.1341,-0.2743,0.6832,406.5,-0.5695,0,0
0.7826,0.6034,0.9843,467.59,-0.0192,0,0
1.1341,2.7571,2.6934,606.19,0.9266,0,0
-1.0786,-0.2743,-0.5436,483.94,0.1019,0,0
1.1341,1.9347,0.1036,559.16,0.2642,1,0
0.2159,-0.6208,-0.2055,683.72,1.5264,1,0
0.7826,0.6034,0.9843,443.73,-0.2413,1,0
0.2159,-0.6208,-0.2055,529.85,-0.2463,1,0
1.1341,0.0385,0.1036,505.06,1.3971,1,9999
-0.8077,-0.2743,-0.5436,450.64,-1.579,1,9999
-1.0786,-1.0185,0.1036,535.17,-0.5,1,0
-0.8077,0.6034,-0.5436,435.95,-0.7496,1,0
0.7826,-0.2743,0.9843,380.5,-1.2988,1,0
-1.0786,-0.2743,-0.2055,378.19,-0.2969,1,0
-1.6827,-1.0185,-0.5436,455.81,-0.5225,1,0
-1.3664,-1.5227,-0.2055,438.73,-1.304,1,0
-1.6827,-1.0185,-1.9702,514.12,0.738,1,0
-0.5485,-1.0185,0.1036,529.61,-0.6704,1,0
0.7826,2.7571,1.7893,508.72,1.2987,1,0
-0.0411,0.0385,0.395,460.42,-0.2162,1,0
0.2159,0.8778,0.6832,367.79,-1.8343,1,0
-0.2945,0.6034,0.1036,532.07,-1.0262,1,0
-0.5485,-1.0185,0.1036,471.78,-0.9062,1,0
-0.8077,-0.6208,-1.3817,398.53,-1.1239,1,0
1.6056,-0.2743,-0.2055,544.07,0.9756,0,0
0.2159,1.9347,0.6832,501.34,1.1333,0,0
-1.0786,-0.2743,-0.5436,360.56,-0.6189,0,0
-0.2945,0.0385,-1.3817,422.45,-0.1143,0,0
1.1341,0.3277,-0.5436,592.49,1.512,0,0
-1.0786,0.3277,-0.9276,420.21,-0.8963,0,0
0.2159,0.8778,-0.2055,343.65,-0.7867,0,0
-1.6827,-1.0185,0.1036,506.55,-1.8065,0,0
-1.6827,0.3277,0.1036,438.81,-0.7886,0,0
-3.4531,-2.4098,-3.0191,244.48,-0.0381,0,0
-1.6827,-2.4098,-3.0191,478.33,-0.5774,0,0
0.4861,2.7571,0.6832,510.56,0.3175,0,0
-3.4531,-2.4098,-3.0191,419.89,-1.2424,0,0
-1.0786,-1.5227,-0.2055,398.64,0.7109,0,0
-2.5423,-1.0185,-1.3817,342.36,-0.5559,0,0
-1.3664,-1.5227,-0.9276,358.32,0.5365,0,0
-0.5485,0.3277,-0.2055,509.27,1.0812,0,0
-1.0786,-0.2743,-0.5436,393.35,0.3457,0,0
-0.3948,-1.5227,-0.2055,431.1,-2.0734,1,1
0.2159,0.0385,0.395,456.6,-0.1557,1,0
1.1341,0.0385,0.395,544.15,-0.8599,1,1
2.504,1.4986,1.3297,436.9,-0.2902,1,1
0.7826,0.0385,-1.9702,665.13,-0.0893,1,0
-1.0786,-0.6208,0.1036,420.14,-1.6153,1,1
-0.0411,0.3277,0.1036,615.96,-2.0872,1,1
-1.0786,-0.2743,-0.5436,510.46,-1.4829,1,1
-2.0532,-2.4098,-1.3817,500.45,-1.0547,1,0
0.2159,0.8778,0.6832,438.57,-0.0893,1,0
-1.6827,-0.6208,-0.9276,357.3,-0.2825,1,0
-0.0411,-1.0185,-3.0191,319.09,0.1216,1,0
0.4861,0.3277,0.395,398.45,-1.7593,1,1
1.1341,2.7571,0.9843,437.93,-2.4774,1,1
-0.0411,-0.6208,1.7893,524.13,-2.2661,1,1
0.4861,-0.6208,0.6832,596.81,-0.8484,1,0
1.6056,0.8778,2.6934,436.66,0.0034,1,0
-0.0411,-1.5227,0.1036,432.61,-0.3852,1,1
0.4861,0.8778,-0.5436,456.44,-2.5094,0,1
-0.0411,0.8778,1.7893,373.23,-0.5214,0,1
-0.2945,0.3277,-1.3817,524.34,0.1319,0,0
-3.4531,-2.4098,-3.0191,302.04,-1.2512,0,0
-0.5485,-0.6208,0.6832,377.32,-1.315,0,1
-1.6827,-1.0185,0.1036,367.7,-1.0399,0,1
0.2159,0.6034,-0.2055,237.51,0.4483,0,0
-0.8077,-0.6208,0.1036,524.26,-0.1795,0,1
1.6056,1.4986,0.395,389.82,0.3518,0,0
-0.5485,0.6034,0.6832,202.95,-1.1867,0,1
-1.1021,-2.4098,0.6832,452.83,-1.1536,0,0
0.2159,0.8778,0.1036,391.51,-0.5103,0,0
-1.0786,0.6034,0.1036,481.61,-0.7214,0,1
-0.0411,-0.6208,0.6832,635.7,-0.8748,0,1
0.4861,1.1676,0.395,468.95,0.0336,0,1
-0.0411,0.3277,1.3297,574.93,0.3188,0,1
1.6056,0.8778,-1.3817,573.73,-2.1637,0,1
0.2159,0.8778,0.6832,414.76,-0.0192,0,0
-0.5485,-0.6208,-0.2055,398.77,0.6852,1,0
-0.2945,0.0385,0.6832,600.39,0.4289,1,0
-0.0411,0.0385,-0.5436,566.94,1.9257,1,0
1.1341,0.3277,0.395,492.83,0.1329,1,0
-1.3664,-0.6208,-0.2055,565.04,-0.8091,1,0
-0.5485,-0.6208,0.1036,462.32,-0.0984,1,0
-0.2945,0.3277,0.395,479.8,1.0875,1,0
-0.5485,-1.5227,-0.2055,511.02,-0.5845,1,1
-3.4531,-2.4098,-3.0191,428.72,-0.3008,1,0
0.4861,0.0385,-0.5436,606.59,0.7186,1,0
-0.0411,0.0385,1.3297,489.97,1.1597,1,0
-1.3664,-0.6208,0.9843,440.95,-0.1575,1,0
-1.0786,-0.2743,-0.9276,473.28,-1.2623,1,0
-0.2945,-0.6208,0.395,437.06,-1.1318,1,0
-0.2945,0.3277,-0.5436,373.11,0.4464,1,0
-0.8077,-1.0185,1.7893,488.22,0.3081,1,0
0.7826,-0.2743,0.6832,544.38,-1.155,1,0
-1.0786,0.0385,-0.9276,548.12,0.053,1,0
-0.2945,0.3277,-0.2055,461.81,-0.7428,0,0
-1.0786,-0.2743,-0.5436,448.35,-0.5489,0,0
-1.0786,-0.2743,-0.9276,357.68,-0.7343,0,1
-3.4531,-2.4098,-3.0191,364.65,-1.3107,0,0
-0.5485,-0.2743,0.6832,394.07,0.7233,0,0
-0.0118,-0.6208,-0.2055,456.76,0.3081,0,0
0.7826,0.0385,-0.5436,512.32,0.3962,0,0
-0.5485,-1.0185,0.1036,513.68,0.6151,0,0
1.1341,0.6034,1.7893,560.26,0.6915,0,0
-1.0786,1.4986,-1.3817,576.69,1.4571,0,0
-1.6827,-1.0185,-1.3817,438.48,-0.2149,0,0
0.4861,0.3277,-1.9702,403.45,0.5429,0,0
-0.8077,-1.5227,-0.2055,452.03,0.9819,0,0
-0.5485,0.0385,-0.5436,536.93,0.7094,0,0
-1.0786,-0.2743,-0.5436,427.26,-0.0829,0,0
-2.0532,-1.5227,-1.3817,442.57,-0.6934,0,0
0.2159,0.3277,0.395,494.73,0.1864,1,0
-0.0411,0.0385,0.1036,441.59,-0.7972,1,0
-0.8077,0.3277,0.7879,540.49,-0.6,1,0
2.504,-1.0185,2.6934,497.12,-1.0941,1,0
1.6056,1.4986,0.6832,601.34,-1.5594,1,9999
-0.0411,0.0385,0.6832,520.15,-0.8131,1,0
-1.0786,0.0385,-0.9276,271.18,-1.2592,0,0
-1.3664,-1.0185,-1.3817,520.07,-0.4753,1,0
0.2159,-0.2743,0.395,600.47,0.0053,1,0
0.2159,0.3277,0.6832,519.28,0.1864,1,0
0.4861,1.1676,0.6832,672.36,0.7805,1,0
0.4861,1.1676,0.9843,406.56,-1.7851,1,0
0.2159,-0.6208,-0.5436,437.7,-1.3892,1,0
-0.2945,-1.0185,-0.2055,364.69,-0.9688,1,0
0.4861,0.6034,2.6934,411.32,-0.8383,1,0
-2.0532,-1.5227,-0.5436,436.35,-0.3113,1,0
-1.0786,-0.2743,-0.9276,396.31,-0.1248,1,0
-0.2945,0.6034,-0.2055,535.09,-1.6202,1,0
-0.5485,-0.2743,-0.2055,386.7,-0.2895,1,0
2.504,2.7571,0.1036,671.33,0.8661,1,0
-0.8077,-1.0185,0.6832,519.52,0.726,1,0
-0.5485,-0.2743,0.1036,484.26,-0.7919,0,0
-1.3664,-0.6208,-0.5436,460.13,-0.7602,0,0
0.7826,-0.6208,0.9843,417.88,-0.8742,0,0
-0.0411,-0.2743,1.3297,522.82,-0.5201,0,0
-0.0411,-0.2743,-0.5436,428.62,-0.6439,0,0
-0.8077,-1.0185,0.9843,415.8,0.4206,0,0
-1.0786,0.0385,-0.2055,358,-0.9343,0,0
0.2159,0.8778,0.6832,334.51,-0.6159,0,0
2.504,0.8778,1.3297,622.08,0.3565,1,0
-1.0786,-0.2743,-0.5436,453.88,0.8069,0,0
1.1341,0.0385,0.395,432.55,1.3613,0,0
-0.0411,-0.2743,0.1036,483.62,-0.9227,0,0
0.5849,0.3277,0.395,305.41,0.0707,0,0
-1.3664,-1.0185,-1.3817,333.63,-1.304,0,0
-0.0411,-0.2743,0.395,464.46,-1.1809,0,0
-1.0786,-0.2743,-0.2055,438.48,0.7971,0,0
-0.8077,0.3277,0.6832,371.79,1.2156,0,0
1.1341,0.0385,0.395,491.16,0.7649,1,1
0.2159,0.6034,0.6832,301.69,-0.8023,1,0
-1.0786,-1.5227,-1.3817,448.74,-1.2553,1,1
1.1341,1.4986,0.9843,398.45,-0.6765,1,0
0.4861,0.0385,-0.9276,397.98,0.9453,1,0
0.478,0.8778,1.0286,293.67,-1.0225,1,9999
0.2159,0.0385,0.395,446.75,0.4268,1,0
-1.0786,0.0385,0.1036,511.57,-0.6811,1,1
0.7826,-1.0185,-0.7811,532.31,0.1044,1,9999
-1.0786,-0.6208,-1.3817,399.33,-1.8578,1,0
-0.2945,-0.2743,0.9843,363.5,-0.9919,1,0
0.7519,9999,0.7412,450.25,0.4732,1,0
-0.0411,0.8778,1.3297,450.64,-0.1424,1,0
0.4861,0.1612,2.6934,396.39,1.0073,1,0
-1.3664,0.3277,-0.2055,267.73,-0.4977,0,0
-1.0786,-2.4098,-0.3521,439.45,-1.541,0,1
-0.2945,0.0385,0.395,451.87,-0.1795,0,0
-0.5485,-2.4098,-0.9276,455.08,-1.1166,0,0
-1.3664,-1.0185,-0.9276,429.91,-1.3562,0,9999
-1.0786,-2.4098,-1.3817,339.16,-0.9103,0,0
0.4861,-0.6208,0.6832,463.98,-0.2059,0,0
-1.0786,-1.5227,-1.3817,366.98,-1.2286,0,9999
-0.0411,-0.2743,0.1036,451.87,-0.9607,0,0
-0.4636,0.0385,-0.4768,423.57,0.8756,0,0
-0.5485,0.0385,0.395,383.2,-0.3905,1,0
0.4861,-1.5227,-0.2055,485.2,0.0424,1,1
-0.5485,-0.2743,-0.5436,509.19,-0.2641,1,1
-0.0411,-0.6208,0.395,537,-0.1832,1,1
1.1341,0.8778,2.6934,493.07,-0.0211,1,0
2.504,0.8778,1.7893,542,1.0277,1,0
1.1341,-2.4098,0.6832,564.8,-0.6784,1,0
-2.0532,-1.0185,-0.5436,439.84,-0.8131,1,0
1.6056,-1.0185,0.6832,503.39,9999,1,1
0.2159,0.0385,0.395,510.62,-0.4653,1,1
0.2159,0.8778,0.1036,510.86,-0.1518,1,1
-0.5485,-1.0185,-0.2055,569.8,-0.4703,1,1
0.4861,0.0385,0.395,520.87,0.606,1,1
-0.8077,0.3277,-0.2055,407.94,0.2719,0,1
-1.0559,-0.0329,-0.179,394.07,-0.8308,0,9999
-0.2945,0.3277,0.1036,459.57,-1.0769,0,1
-1.0786,0.0385,-0.5436,406.5,-0.9895,0,1
-0.2945,-0.2743,0.395,442.33,-0.0829,0,1
0.2159,-0.2743,-0.2055,546.87,-1.1318,0,0
-0.0411,0.6034,0.395,440.57,0.4519,0,1
-0.2945,0.0385,0.395,453.8,-0.5441,0,1
1.1341,0.6034,0.1036,510.64,1.0548,0,1
1.1341,1.9347,0.395,525.23,0.4649,0,1
0.4861,0.8778,0.9843,637.62,-1.0354,0,1
-0.8077,0.3277,-0.2055,310.38,-0.5246,0,0
-0.0411,-0.2743,-0.2055,420.22,-0.0726,1,1
-2.0532,0.8778,-1.3817,607.54,0.9041,1,0
-0.5485,0.3277,0.395,510.94,-0.5319,1,1
-0.5485,-2.4098,-1.3817,446.2,-1.3621,1,0
-1.6827,-2.4098,-0.5436,548.36,1.5528,1,0
0.2159,0.8778,1.3297,467.09,0.028,1,0
0.2159,0.3277,-0.5436,582.83,-0.0276,1,0
-1.0786,-1.0185,-0.5436,365.17,0.058,1,0
0.4861,0.3277,0.1036,499.34,0.4289,1,0
0.7826,0.0385,-0.2055,530.08,1.4736,1,0
-0.0411,-0.2743,0.1036,560.91,0.8224,1,0
-1.0786,-0.2743,-0.5436,368.42,9999,1,0
0.2159,-2.4098,0.1036,471.22,-0.7543,1,0
-2.5423,-2.4098,-0.9276,440.79,0.1649,1,0
0.4861,-0.2743,0.395,485.68,0.5324,1,0
-0.5485,0.0385,0.6832,403.38,0.8772,1,1
0.7826,0.8778,0.6832,566.39,0.7883,1,0
-0.0411,0.8778,0.6832,415.45,0.5249,1,0
-0.5485,0.0385,0.1036,408.9,0.3107,0,0
0.4861,0.8778,0.395,428.3,0.5539,0,1
0.2159,0.8778,0.6832,382.69,0.1593,0,0
-0.8077,-0.6208,-0.2055,432.55,0.1108,0,0
-0.2945,0.6034,0.395,449.71,1.4255,0,0
1.1341,-0.6208,-1.9702,630.16,-0.1621,0,0
-0.2945,0.8778,0.9843,347.74,0.1864,0,1
0.2159,-0.6208,0.6832,481.13,1.3443,0,0
1.6056,0.6034,0.395,343.01,1.3771,0,0
-0.5485,-1.0185,-0.2055,446.82,1.1846,0,0
1.1341,1.1676,0.1036,484.02,1.6908,0,0
1.1341,1.1676,0.6832,387.98,0.2378,0,0
0.4861,-1.0185,-0.2055,613.25,1.2948,0,0
-0.5485,-1.5227,0.395,427.02,0.5626,0,0
1.1341,-0.2743,-0.2055,657.9,0.4464,0,0
0.2159,-0.2743,0.1036,374.03,-0.8023,0,0
1.1341,-1.0185,0.9843,429.11,0.7707,0,0
2.1906,2.5306,2.6934,354.39,1.9785,0,0
0.2159,0.6034,0.9843,648.85,0.9812,1,1
0.4861,0.6034,-1.3817,592.05,1.4235,1,0
0.7826,-1.0185,-0.2055,707.79,1.166,1,0
0.2159,-0.2743,0.395,507.52,2.337,1,0
2.504,0.3277,-0.9276,717.32,1.4472,1,0
-0.0411,0.0385,0.395,617.26,0.9389,0,0
0.7826,-0.2743,0.395,635.78,0.4251,0,0
-0.2945,-1.0185,0.395,661.56,0.1998,1,0
-0.5485,-2.4098,-0.2055,654.38,1.1815,0,0
1.6056,0.6034,0.9843,592.57,0.8333,0,0
2.504,-1.0185,0.1036,613.81,1.4996,0,0
1.6056,1.9347,0.395,685.96,1.3179,0,0
-0.0411,0.6034,-0.2055,594.33,2.0466,0,0
0.2159,-0.2743,-0.2055,608.12,0.8133,0,0
-0.2945,-1.0185,1.3297,538.53,0.5532,0,0
0.4861,0.6034,1.7893,434.72,1.2195,0,0
-0.5485,0.6034,0.395,635.78,0.9812,0,0
-0.2945,-1.5227,1.3297,511.44,1.2915,0,0
1.6056,-0.6208,0.1036,523.3,1.5852,0,0
-1.3664,-1.5227,-1.9702,643.07,1.2156,0,0
-0.5485,-0.2743,0.395,524.02,0.9305,0,0
0.4861,0.3277,0.6832,635.62,1.6908,0,0
0.7826,0.3277,0.1036,656.3,0.8119,0,0
0.2159,-1.5227,0.6832,566.71,1.5852,1,0
2.504,-0.6208,0.9843,592.09,1.8987,0,0
2.504,2.7571,2.6934,533.1,0.3247,1,0
2.504,-1.0185,1.7893,659.1,0.3457,1,0
-0.2945,0.0385,-0.5436,512.29,0.0505,1,0
-0.2945,0.0385,0.1036,622.47,-0.7214,1,0
1.1341,0.0385,0.9843,540.01,0.1399,1,0
2.504,1.9347,-0.2055,708.67,0.3002,1,0
-1.6827,-2.4098,-3.0191,425.94,-0.9328,1,0
-0.5485,0.0385,-0.2055,527.94,-0.1434,1,0
1.6056,-1.0185,0.1036,477.5,0.9756,1,0
2.504,-1.5227,0.1036,536.2,1.3149,1,0
0.2159,0.3277,0.1036,500.69,0.1623,1,0
-0.0411,-1.0185,-1.3817,477.18,0.1981,1,0
0.2159,-2.4098,0.395,517.93,-0.3847,1,0
0.7826,-0.2743,-0.5436,685.55,0.633,1,0
-3.4531,-2.4098,-3.0191,440.89,-0.6765,0,0
-0.2945,0.6034,0.1036,387.98,0.1033,0,0
0.2159,-1.0185,-1.5934,622.31,1.6908,0,0
0.2159,0.0385,-0.2055,394.55,-1.312,0,0
-0.5485,0.0385,0.395,456.68,0.5067,0,0
0.4861,0.6034,0.1036,569.48,0.5971,0,0
-0.0118,0.416,-0.2055,446.5,-1.1778,0,0
-0.8077,-1.0185,-0.9276,290.18,-0.0279,0,0
0.2159,0.8778,0.6832,403.45,-0.1248,0,0
0.4861,0.8778,-0.9276,516.81,0.0441,0,0
0.2159,1.1676,0.6832,422.21,0.3895,0,0
0.2159,0.0385,0.395,476.97,0.053,0,0
0.2159,-1.0185,-0.2055,399.84,-1.2158,0,0
2.504,-1.5227,0.9843,480.33,-0.1664,0,0
0.4861,0.6034,1.3297,448.67,-0.1254,0,0
-0.0411,0.0385,0.9843,519.13,0.1136,0,0
0.7826,-1.5227,-0.9276,585.83,-0.6528,0,0
1.1341,0.3277,-0.2055,531.72,0.8209,0,0
-0.2945,-0.2743,-0.5436,435.36,-0.4525,0,0
-0.2945,0.6034,-0.9276,576.8,0.0537,1,0
-1.6827,-2.4098,-0.5436,461.37,0.297,1,0
0.2159,-1.5227,1.3297,596.81,0.4791,1,0
-0.0411,0.0385,0.6832,655.92,1.1069,1,0
-0.2945,-0.2743,0.6832,536.52,-0.2865,1,0
-0.2945,-1.5227,-0.2055,521.11,0.4464,1,0
-0.0411,-1.5227,-1.3817,575.13,-0.6587,1,0
0.4861,0.6162,-1.3817,405.36,0.5041,1,0
-0.0411,-1.0185,-0.5436,566.15,-0.38,1,0
-0.2945,-1.0185,-0.5436,486.71,-1.1075,1,0
-0.5485,-0.6208,0.395,322.35,-0.9442,1,0
1.1341,-0.2743,2.6934,448.26,0.3331,1,0
-2.5423,-1.5227,-1.9702,542.32,0.4777,1,0
-2.0532,-2.4098,-0.9276,525.64,0.7172,1,0
1.1341,1.1676,0.6832,606.52,1.1128,0,0
1.6056,-0.6208,0.395,587.68,1.0181,1,0
-1.0786,-2.4098,-0.5436,683.24,0.1811,1,0
-1.6827,-1.0185,-1.9702,356.71,-0.3536,0,9999
-0.2945,0.0385,1.7893,414.6,-0.0004,0,0
2.504,2.7571,0.1036,596.33,1.4499,0,0
0.2159,-1.0185,0.395,543.26,-0.0726,0,0
-0.5485,-1.0185,-0.2055,590.48,0.5532,0,0
2.3927,2.7571,2.6934,503.66,0.4637,0,0
-1.0786,0.0385,-0.9276,463.42,-1.4272,0,0
-0.0411,-0.6208,0.395,564.19,-0.2212,0,0
-1.0786,-2.4098,-0.2055,515.61,-0.6423,0,0
1.1341,0.3277,0.9843,524.18,1.2396,0,0
-0.5485,-0.2743,0.6832,475.84,0.6563,0,0
-1.0786,-1.5227,-0.5436,535.73,0.6468,0,0
1.1341,0.3277,0.395,523.54,-0.5489,0,0
-1.3664,-1.5227,-1.3817,464.3,-0.4111,0,0
-0.8077,-2.4098,-1.9702,624.39,0.4206,0,0
0.2159,-1.0185,0.395,487.71,1.3244,0,0
-1.0786,-1.0185,-0.2055,591.04,0.5629,0,0
1.1341,1.4986,2.6934,428,0.2881,1,0
-0.2945,-0.2743,-0.5436,515.55,-0.2851,1,0
-0.8077,-1.5227,-0.2055,470.11,-0.6352,1,0
1.6056,1.1676,0.395,397.76,0.8724,0,0
